,microGridType,OptMethod,Size,Iteration,PowerLossDev,FreqDev,DVmin,DVmax,DP,DQ,Imax,PowerLossMean,ObjFunc
390,mg2,BO_PI,1000,0,6.094141295153905e-10,0.020827512297923532,3.987083582397851e-08,2.7165943692927003e-10,0.9256672136319998,2.365968489112369e-05,0.0044693796986681866,5.944555995052926e-06,0.9509878060653921
391,mg2,BO_PI,1000,1,4.366845018015095e-09,0.0007314582593508562,1.5949320464018683e-08,1.452612288341571e-07,0.994991830257555,6.505372959862574e-05,0.012718245503916432,5.849196674661147e-05,1.0085067533278154
392,mg2,BO_PI,1000,2,4.988100728948161e-09,0.016851168593537184,3.997082216088234e-17,2.3212663809557264e-17,0.9652587464611756,0.004184315515449561,0.011962569846111517,4.4952521352860195e-05,0.9982568054043747
393,mg2,BO_PI,1000,3,7.552375691360602e-10,0.0027926508477014184,3.171604925929546e-08,2.4537977925230785e-09,0.9356099023881911,7.315390028601179e-06,0.00465116024757973,6.766468600498569e-06,0.9430610637985855
394,mg2,BO_PI,1000,4,5.225976960466378e-10,0.020798813094832905,4.526465622534409e-08,4.1890725068035694e-10,0.9243916934300569,2.4631619135306456e-06,0.004534140602154895,4.016247656032617e-06,0.9497271564951194
395,mg2,BO_PI,1000,5,4.4655268703939916e-10,0.014867986814828427,3.0403153879964e-08,4.342135885509297e-09,0.9294432206803204,1.6038377761677824e-06,0.004066141576635782,7.6250579008454755e-06,0.9483789881014032
396,mg2,BO_PI,1000,6,7.096179324676895e-10,0.009369048623534014,1.3633982329339763e-08,8.85131707477427e-09,0.9588829661508321,1.5898802950860173e-06,0.0045359783170319055,1.1778442648118854e-05,0.9727896061666105
397,mg2,BO_PI,1000,7,1.344420922309046e-09,0.0027918771096877666,6.190273851100872e-09,2.038660055468354e-08,0.931536881382298,7.868963415628536e-06,0.004416985702243966,1.6911024358861426e-05,0.9387536410789407
398,mg2,BO_PI,1000,8,2.0924935726709902e-09,0.0033260576296105407,1.3071222461158996e-08,4.455032756213694e-08,0.9863880207125608,1.067753184824726e-05,0.0070239459252731135,2.525155062673056e-05,0.9967487615133364
399,mg2,BO_PI,1000,9,1.1664882156531124e-09,0.020850706605929,1.8746290066066212e-08,6.983070579175325e-09,0.9266980717610036,8.451635549777818e-07,0.004450292960222369,1.1468517406534954e-05,0.9519999433865589
